word(SoyNLP),score(SoyNLP),word(TF-IDF),score(TF-IDF),word(KeyBERT),score(KeyBERT)
연기_에,7.0,있는_것은,16,봤습니다_많은,2.0
연기_잘한다,6.0,있는_공감할,16,봤습니다_울며,2.0
연기_대박,6.0,있는_일어날수,15,봤습니다_감동적이네요,2.0
연기_할아버지,6.0,있는_가장,14,봤습니다_재밋게,2.0
연기_안소니홉킨스의,6.0,있는_영화였다,14,봤습니다_감동적이에요,2.0
연기_잘하시는,6.0,있는_말할,14,봤습니다_눈물흘리며,2.0
연기_엄청난,6.0,있는_영화입니다,13,봤습니다_재밌어요,2.0
연기_좋았다,6.0,있는_있을수,13,봤습니다_추천합니다,2.0
연기_인생,6.0,있는_살아,12,봤습니다_그대어이가리,2.0
연기_음악,6.0,있는_마지막,12,봤습니다_그럭저럭,2.0
연기_섬세한,6.0,있는_지,12,봤습니다_편하게,2.0
연기_잘하는,6.0,있는_겪고,11,봤습니다_모시고,2.0
연기_안소니,6.0,있는_남아,11,봤습니다_명품연기,2.0
연기_명품,6.0,있는_닥칠,11,봤습니다_나의,2.0
연기_잘하시고,6.0,있는_스토리,11,봤습니다_극장에서,2.0
연기_치매,6.0,있는_일을,11,봤습니다_오랜만에,2.0
연기_신들린,6.0,있는_보여줄,11,봤습니다_모르고,2.0
연기_명,5.0,있는_담고,11,봤습니다_연기,2.0
연기_와,5.0,있는_작품,11,봤습니다_재개봉해서,2.0
연기_어색한,5.0,있는_이해할,10,봤습니다_흥미롭게,2.0
연기_연출과,5.0,있는_그대로의,10,봤습니다_좋네요,2.0
연기_넘,5.0,있는_쓸,10,봤습니다_배우들의,2.0
연기_잘함,5.0,있는_것이다,10,봤습니다_로맨스,1.0
연기_잘하시네요,5.0,있는_사랑,10,봤습니다_삶이네요,1.0
연기_뛰어난,5.0,있는_드라마,10,봤습니다_좋아하는,1.0
연기_실감나는,5.0,있는_사람,10,봤습니다_끝나네요재밌게,1.0
연기_하나만으로도,5.0,있는_볼수,10,봤습니다_부모님,1.0
연기_덕에,5.0,있는_거,10,봤습니다_재미와,1.0
연기_배우님의,5.0,있는_가족이,9,봤습니다_찡해요,1.0
연기_스토리,5.0,있는_내,9,봤습니다_연기력,1.0
연기_좋네요,5.0,있는_영화를,9,봤습니다_희망적이고아름다운,1.0
연기_배우분들,5.0,있는_예상할,9,봤습니다_화이팅하세요,1.0
연기_자연스러운,5.0,있는_곳이,9,봤습니다_재밌있게,1.0
연기_있는,5.0,있는_가치가,9,봤습니다_쟐,1.0
연기_손예진,5.0,있는_영화였습니다,8,봤습니다_싶다잘,1.0
연기_하는,5.0,있는_일이라,8,봤습니다_의외였습니다감명깊게,1.0
연기_놀라운,4.0,있는_재미가,8,봤습니다_명작입니다,1.0
연기_눈물,4.0,있는_그대로를,8,봤습니다_흘리면서감동있게,1.0
연기_아름다운,4.0,있는_듯,8,봤습니다_감사히,1.0
연기_이렇게,4.0,있는_소재를,8,봤습니다_큰,1.0
연기_력,4.0,있는_것을,8,봤습니다_효도,1.0
연기_좋음,4.0,있는_찾을,8,봤습니다_갑자기,1.0
연기_안소니의,4.0,있는_하고,8,봤습니다_작품이다감동적입니다재밌게,1.0
연기_최고다,4.0,있는_사람은,8,봤습니다_어바웃타임,1.0
연기_멋진,4.0,있는_감동,8,봤습니다_아니었네요좋은,1.0
연기_좋았음,4.0,있는_것처럼,8,봤습니다_쓸펴요잼나게,1.0
연기_배우분들의,4.0,있는_것인가,8,봤습니다_슬프네요,1.0
연기_압권,4.0,있는_사랑이,7,봤습니다_봤어요딸에,1.0
연기_봤어요,4.0,있는_같은,7,봤습니다_수고하셨습니다,1.0
연기_앙상블,4.0,있는_소중한,7,봤습니다_몰입하며,1.0
연기_크리스틴,3.0,있는_의미,7,봤습니다_감동적이예요,1.0
연기_한,3.0,있는_겪을수,7,봤습니다_쏟으며,1.0
연기_속에서,3.0,있는_다가올,7,봤습니다_짱,1.0
연기_하나로,3.0,있는_나를,7,봤습니다_이벤트로,1.0
연기_잘해서,3.0,있는_영화가,7,봤습니다_봤어요뜻있게,1.0
연기_잘하세요,3.0,있는_여운이,7,봤습니다_두번째,1.0
연기_남주혁,3.0,있는_서,7,봤습니다_배우분들,1.0
연기_명배우들의,3.0,있는_가,7,봤습니다_있네요잘,1.0
연기_홉킨스가,3.0,있는_힘이,7,봤습니다_기다리다가,1.0
연기_디테일한,3.0,있는_유일한,7,봤습니다_좋습니다,1.0
연기_의,3.0,있는_가치,7,봤습니다_저냥,1.0
연기_두분,3.0,있는_의미가,7,봤습니다_연출과,1.0
연기_구멍,3.0,있는_현실,7,봤습니다_만족스럽게,1.0
사람_은,19.0,내가_나를,45,재미있게_봤습니다,74.0
사람_이,18.0,내가_본,42,재미있게_봤어요,57.0
사람_사랑하는,13.0,내가_나는,32,재미있게_보았습니다,32.0
사람_있는,11.0,내가_젊은,31,재미있게_잘봤습니다,22.0
사람_을,10.0,내가_나로,27,재미있게_관람했습니다,16.0
사람_과,8.0,내가_나일,25,재미있게_보고,11.0
사람_들은,8.0,내가_사랑하는,25,재미있게_봤네요,8.0
사람_들이,8.0,내가_기억이고,24,재미있게_잘봤어요,6.0
사람_아는,7.0,내가_다,23,재미있게_보았네요,6.0
사람_의,6.0,내가_좋아하는,22,재미있게_봤다,5.0
사람_날아오를,6.0,내가_영화를,22,재미있게_보고왔어요,5.0
사람_해주는,6.0,내가_지금,21,재미있게_나름,4.0
사람_아름다운,5.0,내가_늙은,21,재미있게_생각보다,4.0
사람_들,5.0,내가_가장,19,재미있게_엄마랑,4.0
사람_사랑,5.0,내가_사랑했는지,16,재미있게_좋아요,3.0
사람_에게,5.0,내가_진짜,16,재미있게_몰입해서,3.0
사람_주는,5.0,내가_아는,16,재미있게_봤지만,3.0
사람_싶은,5.0,내가_아닌,15,재미있게_보고나왔습니다,3.0
사람_심덕출,5.0,내가_간절히,15,재미있게_넘,3.0
사람_이다,5.0,내가_될,13,재미있게_본,3.0
사람_없는,5.0,내가_건,13,재미있게_봤음,3.0
사람_주변,4.0,내가_보는,12,재미있게_봤는데,3.0
사람_들의,4.0,내가_나로서,12,재미있게_어이가리,3.0
사람_순수한,4.0,내가_않기를,12,재미있게_저는,2.0
사람_사는,4.0,내가_애틋하거든,11,재미있게_봄,2.0
사람_같은,4.0,내가_가진,11,재미있게_나름대로,2.0
사람_마음을,3.0,내가_하고,11,재미있게_보았다,2.0
사람_준,3.0,내가_하면,11,재미있게_있고,2.0
사람_보는,3.0,내가_생각하는,10,재미있게_진짜,2.0
사람_냄새가,3.0,내가_들국화까지도,10,재미있게_소설을,2.0
사람_해준,3.0,내가_원하는,10,재미있게_잘보았습니다,2.0
사람_만들어주는,3.0,내가_난,10,재미있게_관람했어요,2.0
사람_멋진,3.0,내가_아니게,9,재미있게_볼,2.0
사람_본,3.0,내가_애틋해,9,재미있게_주말에,2.0
사람_외로웠던,3.0,내가_제일,9,재미있게_보셨다고,2.0
사람_도,3.0,내가_니,9,재미있게_너무너무,2.0
사람_아니에요,3.0,내가_살아보니까,9,재미있게_볼때는,1.0
사람_소중한,3.0,내가_할,8,재미있게_손호준도,1.0
사람_이게,3.0,내가_겪을,8,재미있게_빼고는,1.0
사람_내가,3.0,내가_내,8,재미있게_봤어여,1.0
사람_하는,3.0,내가_치매에,8,재미있게_보세요,1.0
사람_단,2.0,내가_꿈꾸는,8,재미있게_봤습니다이상하게,1.0
사람_나쁜,2.0,내가_아직,8,재미있게_감동,1.0
사람_다,2.0,내가_나도,7,재미있게_관람하였습니다,1.0
사람_내,2.0,내가_봐도,7,재미있게_감동적이었어요,1.0
사람_정도로,2.0,내가_돌아오도록,7,재미있게_잔잔하고,1.0
사람_좋은,2.0,내가_아니라,7,재미있게_보았슴다,1.0
사람_가족,2.0,내가_없다,6,재미있게_셋이서,1.0
사람_한테,2.0,내가_생각한,6,재미있게_작은딸과,1.0
사람_노아만큼이나,2.0,내가_나이가,6,재미있게_완전,1.0
사람_모든,2.0,내가_당신을,6,재미있게_가족들과,1.0
사람_생각하는,2.0,내가_사는,6,재미있게_따뜻하고,1.0
사람_없게,2.0,내가_살아온,6,재미있게_되고,1.0
사람_자체를,2.0,내가_속,6,재미있게_좋았습니다,1.0
사람_나는,2.0,내가_사라져도,6,재미있게_더파더,1.0
사람_중,2.0,내가_것은,6,재미있게_좋아서,1.0
사람_함께할,2.0,내가_시를,6,재미있게_어벤저스보다,1.0
사람_할,2.0,내가_쌓아온,6,재미있게_보여준다나름대로,1.0
사람_잃은,2.0,내가_나일수,6,재미있게_엄마와,1.0
사람_않는다,2.0,내가_노아에게,6,재미있게_관람하여,1.0
사람_인,2.0,내가_울었다,5,재미있게_만화로,1.0
사람_예쁜,2.0,내가_있고,5,재미있게_좋아하는데,1.0
사람_난,2.0,내가_지금이,5,재미있게_보았어요,1.0
사람_많은,2.0,내가_내내,5,재미있게_하네요,1.0
사람_그냥,2.0,내가_아니다,5,재미있게_슬펐지만,1.0
사람_이름,2.0,내가_누구인지,5,재미있게_잘봤습니다이런장르의,1.0
사람_잊는,2.0,내가_감히,5,재미있게_친구랑,1.0
사람_앓는,2.0,내가_누군지,5,재미있게_난,1.0
사람_만이,2.0,내가_버리면,5,재미있게_굉장히,1.0
사람_영화가,2.0,내가_주인공이,5,재미있게_있어,1.0
사람_사는게,2.0,내가_된다,5,재미있게_살아야한다,1.0
사람_에게는,2.0,내가_있을까,5,재미있게_가족,1.0
사람_들이다,2.0,내가_알츠하이머에,5,재미있게_보았습니다반전에,1.0
사람_한다,2.0,내가_나임을,5,재미있게_드라마,1.0
사람_가게,2.0,내가_앞으로,5,재미있게_어머니와,1.0
사람_했다,2.0,내가_이걸,5,재미있게_전체적으로,1.0
사람_함께하는,2.0,내가_이래서,5,재미있게_숨어있을줄이야어째든,1.0
사람_가진,2.0,내가_꿈을,5,재미있게_운거같아요,1.0
사람_싶던,2.0,내가_그냥,5,재미있게_않는편인데,1.0
사람_라이언,1.0,내가_널,5,재미있게_보있습니다,1.0
사람_안울리게,1.0,내가_기억하는,5,재미있게_가슴,1.0
사람_이창동의,1.0,내가_나중에,5,재미있게_봤어요후회하지,1.0
사람_구역장,1.0,내가_돼,4,재미있게_탄탄하고,1.0
사람_되는,1.0,내가_지금까지,4,재미있게_영화에요,1.0
사람_그,1.0,내가_다시,4,재미있게_볼수있던,1.0
사람_루디,1.0,내가_한다,4,재미있게_슬픔도,1.0
사람_평범한,1.0,내가_기대한,4,재미있게_하나하나까지,1.0
사람_완전,1.0,내가_늙으면,4,재미있게_때론,1.0
사람_한,1.0,내가_같은데,4,재미있게_봤던,1.0
사람_마음이,1.0,내가_앨리스가,4,재미있게_좋은영화,1.0
사람_낳아준,1.0,내가_꼭,4,재미있게_것보다,1.0
사람_뒤치닥거리,1.0,내가_미래의,4,재미있게_전개에요,1.0
사람_대륙의,1.0,내가_봤다,4,재미있게_봣어요추천드려요,1.0
사람_사랑하지만,1.0,내가_보기엔,4,재미있게_흘리고,1.0
사람_소리치는,1.0,내가_있는,4,재미있게_기대보다,1.0
사람_미안해한다,1.0,내가_뭘,4,재미있게_감상했습니다,1.0
사람_쓸어주던,1.0,내가_것이다,4,재미있게_보았읍니다,1.0
사람_이야,1.0,내가_그건,4,재미있게_그럭저럭,1.0
사람_이야기같아요,1.0,내가_더이상,4,재미있게_만듭니다,1.0
사람_젓는,1.0,내가_안쓰러워,4,재미있게_좋고,1.0
마지막_장면이,28.0,진짜_펑펑,23,연기가_배우들의,141.0
마지막_장면에서,22.0,진짜_이건,17,연기가_무어의,67.0
마지막_반전이,21.0,진짜_연기,17,연기가_배우들,57.0
마지막_장면,19.0,진짜_내가,16,연기가_좋았어요,51.0
마지막_장면은,19.0,진짜_사랑이,12,연기가_좋았다,49.0
마지막_반전,17.0,진짜_최고,12,연기가_좋았습니다,43.0
마지막_영혼의,12.0,진짜_많이,11,연기가_배우의,43.0
마지막_있는,12.0,진짜_봤는데,11,연기가_홉킨스의,38.0
마지막_숨을,11.0,진짜_연기가,11,연기가_좋았고,26.0
마지막_장면의,10.0,진짜_연기는,11,연기가_좋다,22.0
마지막_순간까지,10.0,진짜_꼭,10,연기가_좋아요,20.0
마지막_반전에,10.0,진짜_사랑은,10,연기가_배우분들,18.0
마지막_으로,9.0,진짜_눈물이,10,연기가_줄리안무어의,18.0
마지막_안소니의,9.0,진짜_눈물,9,연기가_돋보이는,14.0
마지막_대사,9.0,진짜_이게,9,연기가_좋네요,14.0
마지막_앨리스의,8.0,진짜_사랑,8,연기가_좋아서,12.0
마지막_그녀의,8.0,진짜_영화는,8,연기가_주인공의,12.0
마지막_대사가,7.0,진짜_대박,7,연기가_진짜,11.0
마지막_대사는,7.0,진짜_미쳤다,7,연기가_아주,11.0
마지막_에,7.0,진짜_이런게,6,연기가_배우분들의,11.0
마지막_엔딩,7.0,진짜_손예진,6,연기가_홉킨스,11.0
마지막_인생의,7.0,진짜_슬프고,6,연기가_안소니의,10.0
마지막_영화의,7.0,진짜_감동적이고,6,연기가_훌륭한,10.0
마지막_장면을,6.0,진짜_완전,6,연기가_배우,9.0
마지막_회,6.0,진짜_넘,6,연기가_안소니홉킨스의,9.0
마지막_장면에,6.0,진짜_사랑하는,6,연기가_연출과,8.0
마지막_삶의,6.0,진짜_그냥,6,연기가_넘,8.0
마지막_편의점,6.0,진짜_슬퍼요,5,연기가_다,8.0
마지막_드라마,6.0,진짜_게,5,연기가_최고,8.0
마지막_맨,6.0,진짜_마지막에,5,연기가_빛을,8.0
마지막_반전은,6.0,진짜_내,5,연기가_아닌,8.0
마지막_나의,6.0,진짜_좋다,5,연기가_배우님의,8.0
마지막_반전을,5.0,진짜_치매,5,연기가_무어,8.0
마지막_날,5.0,진짜_감동적인,5,연기가_배우님,7.0
마지막_사랑,5.0,진짜_엄마,5,연기가_역시,7.0
마지막_나레이션이,5.0,진짜_슬퍼,5,연기가_돋보인,7.0
마지막_로맨스,5.0,진짜_무서운,5,연기가_영화를,7.0
마지막_10분,5.0,진짜_이거,5,연기가_인상적,7.0
마지막_10분이,4.0,진짜_네가,5,연기가_일품,6.0
마지막_김혜자,4.0,진짜_엄청,5,연기가_좋은,6.0
마지막_사랑의,4.0,진짜_재밌어요,5,연기가_주연배우들의,6.0
마지막_노년의,4.0,진짜_울었다,4,연기가_줄리안무어,6.0
마지막_특히,4.0,진짜_아름다운,4,연기가_인상,6.0
마지막_그들의,4.0,진짜_최고의,4,연기가_잔잔한,6.0
마지막_남은,4.0,진짜_좋았다,4,연기가_인상적인,6.0
마지막_사랑을,4.0,진짜_했는데,4,연기가_인상적입니다,6.0
마지막_사랑이,4.0,진짜_오열,4,연기가_압권,6.0
마지막_선생님의,4.0,진짜_예쁘다,4,연기가_영화의,6.0
마지막_시는,4.0,진짜_연기력이,4,연기가_너무나,5.0
마지막_지문,4.0,진짜_슬퍼서,4,연기가_다들,5.0
마지막_10분을,4.0,진짜_잘생겼다,4,연기가_특히,5.0
마지막_엔딩이,4.0,진짜_있는,4,연기가_모든,5.0
마지막_잎새를,4.0,진짜_예쁨,4,연기가_제일,5.0
마지막_장면과,4.0,진짜_계속,4,연기가_좋았음,5.0
마지막_봤어요,4.0,진짜_보면서,4,연기가_돋보였던,5.0
마지막_결말이,4.0,진짜_하고,4,연기가_자연스러운,5.0
마지막_시퀀스는,3.0,진짜_드라마,4,연기가_마음을,4.0
마지막_엔딩에서,3.0,진짜_슬프다,4,연기가_가슴에,4.0
마지막_생의,3.0,진짜_무어,4,연기가_아깝다,4.0
마지막_순간에,3.0,진짜_치매는,4,연기가_손예진의,4.0
마지막_내,3.0,진짜_영화보면서,4,연기가_최고였습니다,4.0
마지막_화,3.0,진짜_원하는,4,연기가_훌륭했다,4.0
마지막_시퀀스에,3.0,진짜_가슴,4,연기가_좋았던,4.0
마지막_있었다,3.0,진짜_맥아담스,4,연기가_훌륭합니다,4.0
마지막_순간까지도,3.0,진짜_보고,4,연기가_그녀의,4.0
마지막_여행,3.0,진짜_배우님,3,연기가_배우님들의,4.0
마지막_모습이,3.0,진짜_없다,3,연기가_항상,4.0
마지막_반전도,3.0,진짜_슬픔,3,연기가_잊혀지지,4.0
마지막_은,3.0,진짜_따뜻한,3,연기가_매우,4.0
마지막_쯤,3.0,진짜_사는,3,연기가_눈빛,4.0
마지막_있을까,3.0,진짜_잘해야지,3,연기가_배우님들,4.0
마지막_자신이,3.0,진짜_의미에,3,연기가_단연,4.0
마지막_진짜,3.0,진짜_사랑에,3,연기가_훌륭해서,4.0
마지막_장면에서는,3.0,진짜_건,3,연기가_주연배우의,4.0
마지막_순간,3.0,진짜_마지막,3,연기가_아니라,4.0
마지막_봤는데,3.0,진짜_슬펐다,3,연기가_인상적이었어요,4.0
마지막_5분을,3.0,진짜_반전이,3,연기가_인상깊어요,4.0
마지막_엔딩까지,3.0,진짜_재밌게,3,연기가_앨리스의,3.0
마지막_했는데,3.0,진짜_너무너무,3,연기가_농익은,3.0
마지막_인생,3.0,진짜_보면,3,연기가_많이,3.0
마지막_혜자의,3.0,진짜_영화가,3,연기가_좋습니다,3.0
마지막_씬,3.0,진짜_있을때,3,연기가_박근형님,3.0
마지막_기억을,3.0,진짜_사랑스럽다,3,연기가_훌륭하네요,3.0
마지막_반전과,3.0,진짜_이것만은,3,연기가_이렇게,3.0
마지막_배우님의,3.0,진짜_인생영화,3,연기가_눈에서,3.0
마지막_연기와,3.0,진짜_눈물콧물,3,연기가_유우의,3.0
마지막_시를,3.0,진짜_영화다,3,연기가_명배우들의,3.0
마지막_첫사랑과,3.0,진짜_휴지,3,연기가_느껴지는,3.0
마지막_있었던,3.0,진짜_최고다,3,연기가_인상깊었습니다,3.0
마지막_이,3.0,진짜_인생,3,연기가_다한,3.0
마지막_기억의,3.0,진짜_영화를,3,연기가_대단했다,3.0
마지막_시,3.0,진짜_오랜만에,3,연기가_뛰어난,3.0
마지막_부분의,3.0,진짜_말로,3,연기가_살렸다,3.0
마지막_잎새가,3.0,진짜_최고에요,3,연기가_인상적이다,3.0
마지막_장면만,3.0,진짜_아니라,3,연기가_굿,3.0
마지막_미자가,3.0,진짜_가슴이,3,연기가_무척,3.0
마지막_있었지만,3.0,진짜_꼭보세요,3,연기가_살린,3.0
마지막_한다,3.0,진짜_끝까지,3,연기가_더욱,3.0
마지막_화의,3.0,진짜_난,3,연기가_훌륭해요,3.0
마지막_미자의,3.0,진짜_부럽다,3,연기가_가슴을,3.0
치매_환자의,63.0,좋은_보기,58,감동적인_영화입니다,24.0
치매_를,27.0,좋은_보면,42,감동적인_영화였어요,21.0
치매_걸린,25.0,좋은_영화입니다,40,감동적인_영화였습니다,17.0
치매_노인의,23.0,좋은_영화를,30,감동적인_영화에요,13.0
치매_환자,22.0,좋은_영화였어요,28,감동적인_슬프고,13.0
치매_환자가,21.0,좋은_있는,26,감동적인_오랜만에,10.0
치매_에,18.0,좋은_영화네요,25,감동적인_영화였다,9.0
치매_알츠하이머,14.0,좋은_영화였습니다,21,감동적인_이야기,8.0
치매_체험,13.0,좋은_작품,21,감동적인_영화를,8.0
치매_는,12.0,좋은_영화는,20,감동적인_영화네요,7.0
치매_노인,12.0,좋은_연기,18,감동적인_아름답고,7.0
치매_환자를,10.0,좋은_영화다,14,감동적인_잔잔하고,6.0
치매_간접,8.0,좋은_봤습니다,14,감동적인_반전,5.0
치매_진짜,7.0,좋은_영화였다,13,감동적인_이렇게,4.0
치매_라는,7.0,좋은_드라마,12,감동적인_러브스토리,4.0
치매_의,6.0,좋은_이렇게,11,감동적인_따뜻하고,4.0
치매_걸리면,6.0,좋은_영화인데,11,감동적인_진짜,4.0
치매_로,5.0,좋은_아주,11,감동적인_아주,4.0
치매_당사자의,5.0,좋은_간만에,11,감동적인_영화가,4.0
치매_환자와,5.0,좋은_오랜만에,11,감동적인_사랑이야기,4.0
치매_관련,5.0,좋은_봐도,11,감동적인_봐도,4.0
치매_노인을,5.0,좋은_가장,10,감동적인_재미있고,4.0
치매_영화는,5.0,좋은_배우들의,10,감동적인_있는,4.0
치매_전지적,4.0,좋은_건,9,감동적인_완전,3.0
치매_가족이,4.0,좋은_영화에요,9,감동적인_결말,3.0
치매_시점,4.0,좋은_감사합니다,9,감동적인_다시봐도,3.0
치매_무서운,4.0,좋은_기분,9,감동적인_반전있는,3.0
치매_무섭다,4.0,좋은_영화인,9,감동적인_사랑,3.0
치매_내가,4.0,좋은_작품이,8,감동적인_가족,3.0
치매_연기,4.0,좋은_연기와,8,감동적인_영화라고,3.0
치매_있는,4.0,좋은_영화가,8,감동적인_좋았어요,3.0
치매_와,3.0,좋은_하는,8,감동적인_가족영화,3.0
치매_가,3.0,좋은_배우,7,감동적인_가장,3.0
치매_환자에,3.0,좋은_영화라고,7,감동적인_스토리,3.0
치매_병,3.0,좋은_주는,7,감동적인_스토리가,3.0
치매_사랑,3.0,좋은_너무너무,7,감동적인_슬프면서,3.0
치매_질병,3.0,좋은_잘봤습니다,7,감동적인_작품,2.0
치매_모든,3.0,좋은_연기가,6,감동적인_넘,2.0
치매_홉킨스의,3.0,좋은_관람했습니다,6,감동적인_건,2.0
치매_환자들은,3.0,좋은_보기에,6,감동적인_잔잔히,2.0
치매_연기가,3.0,좋은_영화같아요,5,감동적인_울었네요,2.0
치매_없는,3.0,좋은_작품이다,5,감동적인_모처럼,2.0
치매_안소니,3.0,좋은_다,5,감동적인_너무나,2.0
치매_노인이,3.0,좋은_영화라,5,감동적인_영화다,2.0
치매_아닐까,3.0,좋은_소재를,5,감동적인_재밌고,2.0
치매_환자에게,3.0,좋은_연기로,5,감동적인_스토리에,2.0
치매_전문,3.0,좋은_언제봐도,4,감동적인_예쁘고,2.0
치매_되는,2.0,좋은_분명,4,감동적인_울리는,2.0
치매_부부의,2.0,좋은_시간이었습니다,4,감동적인_드라마는,2.0
치매_부부가,2.0,좋은_역시,4,감동적인_잔잔한,2.0
치매_소재,2.0,좋은_만들어주셔서,4,감동적인_실화,2.0
치매_고령화,2.0,좋은_다시봐도,4,감동적인_유쾌하고,2.0
치매_스릴러,2.0,좋은_같아요,4,감동적인_봤는데,2.0
치매_가족을,2.0,좋은_시간이었어요,4,감동적인_영화였음,2.0
치매_인구가,2.0,좋은_울기,4,감동적인_영화눈물이,2.0
치매_영화다,2.0,좋은_영화였음,4,감동적인_슬프면서도,2.0
치매_드러난다,2.0,좋은_것은,4,감동적인_만드는,2.0
치매_환자들의,2.0,좋은_시를,4,감동적인_였습니다,2.0
치매_슬프네요,2.0,좋은_멜로,4,감동적인_드라마,2.0
치매_안소니의,2.0,좋은_있었던,4,감동적인_가슴따뜻하고,2.0
치매_어쩌면,2.0,좋은_어른이,4,감동적인_하루,2.0
치매_아버지를,2.0,좋은_영화지만,4,감동적인_눈물나게,2.0
치매_이야기,2.0,좋은_로맨스,4,감동적인_영화였고,2.0
치매_환자로서,2.0,좋은_배우의,4,감동적인_보면,2.0
치매_당사자,2.0,좋은_사람이,4,감동적인_로맨스,2.0
치매_그려낸,2.0,좋은_드라마가,4,감동적인_남는,2.0
치매_환자로,2.0,좋은_소재,3,감동적인_영화엿어요,2.0
치매_관객을,2.0,좋은_연기를,3,감동적인_영화보고,2.0
치매_봤다,2.0,좋은_듯,3,감동적인_내용,2.0
치매_않는다,2.0,좋은_만든,3,감동적인_뻔하지만,2.0
치매_이야기는,2.0,좋은_론도,3,감동적인_영화는,2.0
치매_암,2.0,좋은_덕분에,3,감동적인_잔잔하면서,2.0
치매_많은,2.0,좋은_소재와,3,감동적인_봤어요,2.0
치매_치료제가,2.0,좋은_느껴지는,3,감동적인_하는,2.0
치매_간접경험,2.0,좋은_점수를,3,감동적인_했다니,1.0
치매_슬프다,2.0,좋은_가족,3,감동적인_말이였다,1.0
치매_할머니의,2.0,좋은_연기도,3,감동적인_울컥,1.0
치매_노아가,2.0,좋은_영화와,3,감동적인_잔잔하지만,1.0
치매_걸리지,2.0,좋은_드라마였다,3,감동적인_스토리매력적이었습니다,1.0
치매_잊어가는,2.0,좋은_영화란,3,감동적인_되는,1.0
치매_어디있나요,2.0,좋은_드라마다,3,감동적인_언제봐도,1.0
치매_가족으로,2.0,좋은_영화로,3,감동적인_멘토같은,1.0
치매_나이들어,2.0,좋은_배우가,3,감동적인_않지만,1.0
치매_앓는,2.0,좋은_봤다,3,감동적인_울게한,1.0
치매_1인칭,2.0,좋은_영화예요,3,감동적인_돋보이는,1.0
치매_영화가,2.0,좋은_보여주는,3,감동적인_사랑영화라서,1.0
치매_보고,2.0,좋은_보았습니다,3,감동적인_구성을,1.0
치매_사람들이,2.0,좋은_굉장히,3,감동적인_명연기와,1.0
치매_아니라,2.0,좋은_잘보았습니다,3,감동적인_내용도,1.0
치매_나이듦,2.0,좋은_스토리,3,감동적인_참으로,1.0
치매_알츠하이머는,2.0,좋은_기억,3,감동적인_안좋고,1.0
치매_등을,2.0,좋은_훈훈한,3,감동적인_영화였어요오랜만에,1.0
치매_노인들이,2.0,좋은_배우들,3,감동적인_이야기우리이웃,1.0
